customer_id,occupation,employment_type,education,completed_years_of_education,marital_status,relationship_in_household,race,country,total_quantity,total_spent,avg_quantity,avg_spent,var_quantity,var_spent,number_of_orders,age,type_of_client
1959507312,Exec-managerial,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,46,212.37,2.5556,11.798333,5.469135802469136,247.18565833333332,18,34,NULL
1963738139,Handlers-cleaners,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,2681,6881.90,57.0426,146.423404,6220.16840199185,45932.42111181531,47,50,Personal
1964284408,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Wife,White,United-States,120,521.62,3.1579,13.726842,5.975069252077564,570.1741058171746,38,31,NULL
1966598456,Prof-specialty,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,207,472.80,7.1379,16.303448,11.567181926278234,40.428857074910816,29,40,NULL
1968494626,Prof-specialty,Private,Some-college,10,Never-married,Not-in-family,White,United-States,459,847.63,2.1449,3.960888,2.0771464756747324,9.158154819198183,214,20,NULL
1968651490,Machine-op-inspct,Private,HS-grad,9,Divorced,Unmarried,White,United-States,505,1462.77,3.9147,11.339302,7.17877531398353,67.53897238146746,129,48,NULL
1968837819,Transport-moving,Private,11th,7,Married-civ-spouse,Husband,White,United-States,1080,1641.30,1.8493,2.810445,1.768389941827734,6.712428226449609,584,36,NULL
1969409776,Exec-managerial,Local-gov,Bachelors,13,Married-civ-spouse,Husband,White,United-States,1765,3821.69,5.6571,12.249006,20.77661694608808,95.82613330765118,312,51,NULL
1970158603,Exec-managerial,Self-emp-inc,Masters,14,Divorced,Unmarried,Asian-Pac-Islander,India,22,56.59,3.6667,9.431667,3.2222222222222214,72.53818055555557,6,42,Wholesaler
1972498310,Other-service,Private,HS-grad,9,Married-civ-spouse,Wife,White,United-States,325,1122.25,2.4074,8.312963,4.063648834019206,90.00809048010973,135,60,NULL
1972776030,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Wife,White,United-States,460,1346.98,2.6136,7.653295,2.702995867768598,40.97000277634296,176,27,NULL
1973190766,Tech-support,State-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,74,217.29,3.3636,9.876818,3.7768595041322315,76.72074896694215,22,24,NULL
1974391849,Exec-managerial,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,United-States,618,926.75,10.1311,15.192623,843.8188658962644,15177.171793120133,61,49,NULL
1975621637,Exec-managerial,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,12,59.40,6.0000,29.700000,0,0,2,37,NULL
1977690807,Exec-managerial,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,296,444.11,3.7468,5.621646,10.189072264060243,56.515623874379116,79,34,NULL
1978338679,Machine-op-inspct,Private,HS-grad,9,Divorced,Not-in-family,White,Scotland,22,130.17,3.1429,18.595714,8.979591836734693,782.1404816326532,7,54,NULL
1980466024,Transport-moving,Private,Some-college,10,Married-spouse-absent,Not-in-family,White,United-States,835,844.49,17.0408,17.234490,2107.8350687213656,1851.1351512703038,49,56,NULL
1980782983,Farming-fishing,Self-emp-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,276,799.08,2.4425,7.071504,7.644921293758323,79.86657384290075,113,44,Wholesaler
1981547514,Adm-clerical,Private,Bachelors,13,Married-civ-spouse,Wife,White,United-States,-63,103.97,-0.6495,1.071856,111.13487086831759,223.94264604102457,97,52,NULL
1982119173,Prof-specialty,Private,Bachelors,13,Divorced,Not-in-family,White,United-States,521,2362.56,2.6313,11.932121,8.061039689827568,225.13814802571156,198,39,NULL
1982265191,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,White,Canada,175,500.62,1.8229,5.214792,2.7290581597222228,39.05661453993057,96,33,NULL
1982496328,Protective-serv,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,United-States,326,633.54,2.7627,5.368983,6.028440103418556,43.51228540649239,118,53,Wholesaler
1983851710,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,203,305.65,4.5111,6.792222,211.89432098765425,115.80164395061725,45,34,Wholesaler
1984022073,Adm-clerical,Local-gov,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander,Vietnam,153,378.07,3.3261,8.218913,6.089319470699435,46.973466209829866,46,22,NULL
1986215864,Prof-specialty,Federal-gov,Assoc-voc,11,Never-married,Not-in-family,White,United-States,54,275.75,1.8621,9.508621,3.360285374554102,384.46828775267534,29,44,NULL
1986540227,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,United-States,32,69.73,3.2000,6.973000,4.159999999999999,12.935441000000003,10,32,NULL
1987291137,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,Ireland,7,7.42,7.0000,7.420000,0,0,1,69,NULL
1988538590,Exec-managerial,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,United-States,207,503.40,4.0588,9.870588,7.271049596309112,52.72095847750864,51,74,NULL
1988973325,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,71,161.62,2.8400,6.464800,4.3744,44.321904960000005,25,22,Wholesaler
1989562772,Prof-specialty,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,135,276.03,5.8696,12.001304,11.765595463137997,48.84299395085066,23,51,Wholesaler
1989570977,Prof-specialty,Private,Bachelors,13,Widowed,Not-in-family,White,United-States,65,188.37,4.6429,13.455000,7.658163265306122,18.90675357142857,14,65,Wholesaler
1990141892,Farming-fishing,Private,Some-college,10,Never-married,Not-in-family,White,United-States,15,35.85,2.1429,5.121429,12.693877551020408,510.46561224489795,7,20,NULL
1991088768,Other-service,Self-emp-not-inc,10th,6,Married-civ-spouse,Husband,White,United-States,147,578.95,3.5000,13.784524,6.726190476190474,191.79886763038547,42,44,NULL
1991758131,Unknown,Unknown,HS-grad,9,Married-civ-spouse,Husband,White,United-States,135,913.93,3.5526,24.050789,6.0367036011080355,461.061312534626,38,24,NULL
1991895768,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,67,233.39,1.9706,6.864412,0.9108996539792391,32.93453053633218,34,32,NULL
1992699964,Transport-moving,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,161,536.79,3.1569,10.525294,7.8185313341022695,333.01035432525947,51,44,NULL
1992918528,Other-service,Private,10th,6,Never-married,Own-child,White,United-States,100,179.00,100.0000,179.000000,0,0,1,17,NULL
1993200323,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,90,309.24,4.7368,16.275789,7.5623268698060935,88.15319279778392,19,27,NULL
1993478842,Other-service,Local-gov,HS-grad,9,Widowed,Unmarried,White,United-States,249,634.09,3.2763,8.343289,8.278912742382271,67.7643141793629,76,33,Personal
1993479220,Other-service,Private,7th-8th,4,Widowed,Not-in-family,Black,United-States,301,358.03,10.7500,12.786786,1565.830357142857,124.01765038265303,28,66,NULL
1994661867,Prof-specialty,Local-gov,Masters,14,Never-married,Not-in-family,White,United-States,208,521.60,4.3333,10.866667,14.138888888888891,141.92690138888892,48,31,NULL
1996561596,Farming-fishing,Private,10th,6,Widowed,Unmarried,White,United-States,20,25.11,1.5385,1.931538,0.24852071005917165,1.2718745562130178,13,63,NULL
1997770642,Exec-managerial,Private,HS-grad,9,Never-married,Own-child,White,United-States,73,407.37,2.7037,15.087778,5.393689986282579,340.02975802469143,27,31,Wholesaler
1999376970,Other-service,Private,Some-college,10,Divorced,Not-in-family,Black,United-States,1511,2427.05,251.8333,404.508333,76706.80555555555,132028.06868055556,6,24,Wholesaler
1999532764,Craft-repair,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,United-States,20,70.02,1.0526,3.685263,0.04986149584487534,19.440751246537392,19,24,NULL
1999839845,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,202,508.13,4.6977,11.816977,6.722552731206057,44.27961179015685,43,38,Wholesaler
2004600282,Adm-clerical,State-gov,Some-college,10,Divorced,Not-in-family,Black,United-States,-161,-208.78,-7.3182,-9.490000,147.76239669421486,474.18199090909076,22,43,NULL
2004879269,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,1352,1464.58,6.1735,6.687580,462.49044014928813,245.07210966827222,219,33,NULL
2007690282,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,United-States,436,737.04,2.2474,3.799175,3.1552768625783796,10.936720969284728,194,21,NULL
2008451660,Machine-op-inspct,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,16,52.56,1.3333,4.380000,66.55555555555556,100.63356666666665,12,21,NULL
2009059472,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,420,319.52,5.9155,4.500282,264.52806982741527,22.156639357270368,71,23,Wholesaler
2009550588,Adm-clerical,Private,Some-college,10,Divorced,Unmarried,Black,United-States,209,281.26,3.8000,5.113818,11.469090909090902,51.406296330578535,55,28,NULL
2011097978,Adm-clerical,Private,Some-college,10,Never-married,Not-in-family,White,Canada,483,872.76,3.3542,6.060833,75.22873263888893,94.57727847222219,144,56,NULL
2011309759,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,60,182.80,3.7500,11.425000,8.3125,145.31656249999997,16,27,NULL
2014093096,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Wife,White,United-States,97,276.19,3.3448,9.523793,3.122473246135552,61.25718216409038,29,30,NULL
2015307960,Farming-fishing,Private,5th-6th,3,Never-married,Other-relative,Black,Mexico,979,1130.74,11.1250,12.849318,1175.904829545455,190.6514495351239,88,26,NULL
2017944842,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,456,1248.59,3.7073,10.151138,8.906206623041836,117.1888377288651,123,68,NULL
2019689921,Craft-repair,Private,HS-grad,9,Never-married,Own-child,White,United-States,6922,8941.16,60.7193,78.431228,36602.465066174205,77452.42050375495,114,19,Wholesaler
2020959197,Sales,Private,HS-grad,9,Widowed,Not-in-family,White,United-States,974,1706.11,5.4111,9.478389,16.186543209876543,66.73464240432101,180,69,NULL
2022300912,Prof-specialty,Private,Bachelors,13,Never-married,Own-child,White,United-States,90,232.03,2.0930,5.396047,2.828555976203353,27.31681460248785,43,25,NULL
2024586212,Sales,Private,Some-college,10,Married-civ-spouse,Wife,Asian-Pac-Islander,Philippines,-18,-289.15,-3.0000,-48.191667,5.333333333333333,3447.8453472222222,6,40,NULL
2024879814,Adm-clerical,Federal-gov,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,United-States,32,78.80,3.2000,7.880000,7.959999999999999,59.24410000000002,10,35,NULL
2025279489,Prof-specialty,State-gov,Some-college,10,Married-civ-spouse,Husband,White,United-States,164,239.64,23.4286,34.234286,2423.102040816327,2355.987910204081,7,24,NULL
2026004285,Craft-repair,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,38,115.86,2.2353,6.815294,5.591695501730102,75.45791903114184,17,37,Wholesaler
2027106960,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,Unknown,103,403.60,2.9429,11.531429,4.168163265306121,94.17648081632655,35,90,NULL
2032559320,Unknown,Unknown,HS-grad,9,Divorced,Not-in-family,Black,United-States,127,260.54,2.7609,5.663913,5.1819470699432895,30.087367296786386,46,40,NULL
2032946998,Adm-clerical,Federal-gov,Some-college,10,Married-civ-spouse,Husband,White,Puerto-Rico,128,433.56,3.2821,11.116923,9.228139381985535,498.2476828402371,39,46,NULL
2033865152,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,18,52.03,3.6000,10.406000,4.24,48.343744,5,39,NULL
2034058124,Farming-fishing,Private,Assoc-acdm,12,Married-civ-spouse,Husband,Asian-Pac-Islander,United-States,100,243.24,3.0303,7.370909,6.999081726354454,63.30743856749311,33,41,NULL
2037102964,Priv-house-serv,Private,9th,5,Never-married,Unmarried,White,Columbia,181,563.93,3.1754,9.893509,7.688519544475223,117.21844032009851,57,41,NULL
2037876137,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,31,61.49,4.4286,8.784286,12.530612244897961,46.25702448979592,7,57,Wholesaler
2039289589,Other-service,Self-emp-not-inc,Some-college,10,Divorced,Unmarried,White,United-States,886,1856.65,4.3220,9.056829,10.79390838786436,63.4867055562165,205,44,Wholesaler
2039599995,Craft-repair,Private,11th,7,Married-civ-spouse,Husband,White,United-States,104,395.53,2.6000,9.888250,3.6399999999999997,48.3219194375,40,58,NULL
2040581953,Sales,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Husband,White,United-States,0,0.00,0.0000,0.000000,10000,172225,2,39,NULL
2041379735,Unknown,Unknown,Bachelors,13,Married-civ-spouse,Wife,White,United-States,86,289.99,3.1852,10.740370,5.854595336076817,63.49895912208505,27,43,Wholesaler
2041957075,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,3946,8024.08,3.7191,7.562752,162.86927577970027,155.02542465957373,1061,54,Wholesaler
2044175587,Adm-clerical,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,908,2225.00,5.0166,12.292818,12.248344067641394,165.21152852477027,181,42,Wholesaler
2047414784,Tech-support,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,2227,1385.21,82.4815,51.304074,6805.953360768175,2661.586653772291,27,49,NULL
2048048622,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,4065,6130.89,34.4492,51.956695,4598.399956908936,13221.257823822178,118,47,NULL
2049264617,Tech-support,Federal-gov,Some-college,10,Married-civ-spouse,Wife,White,United-States,239,629.03,2.4388,6.418673,3.8176801332778005,27.035405383173668,98,33,Wholesaler
2049792359,Protective-serv,Local-gov,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,114,207.83,4.5600,8.313200,14.406399999999994,59.788653759999995,25,36,NULL
2050113947,Protective-serv,Local-gov,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,29,112.93,1.8125,7.058125,1.9023437500000002,27.410627734375012,16,46,NULL
2051615337,Protective-serv,Local-gov,Bachelors,13,Never-married,Own-child,White,United-States,197,705.17,2.0521,7.345521,5.466037326388889,107.6009247287326,96,26,NULL
2051630602,Other-service,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,17,41.99,5.6667,13.996667,10.888888888888888,0.45442222222222206,3,60,Wholesaler
2052502928,Sales,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Husband,White,United-States,204,221.47,29.1429,31.638571,4420.69387755102,4926.206926530613,7,39,NULL
2052755445,Other-service,Local-gov,HS-grad,9,Never-married,Unmarried,Black,United-States,126,256.40,3.2308,6.574359,7.613412228796845,53.82125023011178,39,36,NULL
2054669555,Prof-specialty,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,1836,3342.75,12.2400,22.285000,1345.2090666666663,1470.0238316666666,150,33,NULL
2055132351,Craft-repair,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,29,76.04,2.4167,6.336667,2.7430555555555554,24.783138888888896,12,39,NULL
2055611361,Unknown,Unknown,Some-college,10,Married-civ-spouse,Husband,White,United-States,37,65.63,4.1111,7.292222,7.65432098765432,49.648150617283946,9,78,NULL
2056972401,Adm-clerical,Private,Some-college,10,Never-married,Other-relative,White,Mexico,107,336.53,2.0980,6.598627,2.2845059592464434,70.92516086120722,51,27,Wholesaler
2057414322,Other-service,Private,HS-grad,9,Never-married,Other-relative,White,United-States,2357,5905.21,3.1136,7.800806,3.5221002043455236,41.36209433085129,757,58,NULL
2057945199,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,United-States,248,632.36,3.1392,8.004557,4.626181701650378,78.8173134113123,79,25,NULL
2058532627,Other-service,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,76,188.01,2.3750,5.875313,3.234374999999999,45.28054990234375,32,73,Wholesaler
2058952587,Prof-specialty,Private,Bachelors,13,Divorced,Not-in-family,White,United-States,69,248.30,2.7600,9.932000,3.5424,30.299976,25,40,NULL
2059521709,Craft-repair,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,452,1700.70,3.2057,12.061702,8.007343694985163,742.226557386449,141,57,NULL
2060786326,Other-service,Private,Some-college,10,Never-married,Other-relative,Asian-Pac-Islander,Unknown,288,207.36,288.0000,207.360000,0,0,1,32,NULL
2061333826,Tech-support,Private,Bachelors,13,Never-married,Own-child,White,United-States,234,646.66,4.7755,13.197143,236.74552269887545,588.7955755102042,49,25,NULL
2062956784,Craft-repair,Private,Assoc-acdm,12,Never-married,Not-in-family,White,United-States,89,322.20,1.3284,4.808955,0.48919581198485185,26.28164816217421,67,36,NULL
2063025928,Unknown,Unknown,10th,6,Never-married,Own-child,White,United-States,389,541.01,2.0366,2.832513,3.6583426989391734,5.703982166059041,191,18,Wholesaler
2063843305,Armed-Forces,Federal-gov,12th,8,Married-civ-spouse,Husband,White,United-States,17,90.15,5.6667,30.050000,0.22222222222222232,14.045000000000007,3,35,NULL
2066169575,Other-service,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,45,237.34,3.4615,18.256923,7.325443786982247,450.9566520710059,13,47,NULL
2069934167,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,121,191.79,2.5745,4.080638,2.584880036215482,7.615976188320507,47,45,NULL
2072780438,Exec-managerial,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,15,51.75,3.7500,12.937500,3.1875,48.90421875,4,25,NULL
2075693061,Craft-repair,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,364,918.98,3.5686,9.009608,10.14725105728566,80.40844690503651,102,34,Personal
2075936221,Sales,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,88,486.31,3.0345,16.769310,3.8953626634958387,71.28883400713435,29,58,NULL
2076095609,Adm-clerical,Private,Masters,14,Never-married,Unmarried,White,United-States,-1,-1592.49,-1.0000,-1592.490000,0,0,1,39,NULL
2077109730,Sales,Private,Some-college,10,Never-married,Own-child,White,United-States,179,509.08,2.6324,7.486471,4.820717993079585,33.997031660899644,68,22,Wholesaler
2077848064,Craft-repair,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,United-States,68,163.55,1.8889,4.543056,1.765432098765432,17.87755455246914,36,27,NULL
2078540284,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,Poland,689,1233.25,6.2072,11.110360,17.11922733544356,64.21096203230256,111,27,NULL
2078726130,Exec-managerial,Self-emp-inc,Masters,14,Divorced,Not-in-family,Black,United-States,1212,1362.23,6.9655,7.828908,524.2057074910825,470.78938214096996,174,52,NULL
2078791012,Exec-managerial,State-gov,Some-college,10,Divorced,Not-in-family,White,United-States,290,698.62,2.9293,7.056768,6.934394449545964,145.18921581471275,99,36,NULL
2083054077,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,White,United-States,56,162.50,4.0000,11.607143,6.714285714285714,61.64244897959183,14,40,NULL
2083502102,Craft-repair,Federal-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,0,715.50,0.0000,357.750000,1822500,329189.0625,2,45,NULL
2083745538,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,White,United-States,52,229.88,3.4667,15.325333,4.382222222222222,249.7217182222222,15,22,Personal
2084220702,Exec-managerial,Local-gov,Some-college,10,Never-married,Unmarried,Black,United-States,971,2040.15,2.6749,5.620248,7.927388080656304,60.58848836828086,363,36,NULL
2088022970,Unknown,Unknown,Some-college,10,Married-spouse-absent,Not-in-family,White,United-States,160,542.37,3.0189,10.233396,6.810964756140979,138.52310922036315,53,72,NULL
2088538125,Craft-repair,Private,Assoc-voc,11,Divorced,Unmarried,White,United-States,434,1214.52,4.2136,11.791456,10.886417192949382,102.96204739372237,103,46,Personal
2088973687,Transport-moving,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,747,1635.65,3.4110,7.468721,6.707825107900167,62.96759471237048,219,47,Wholesaler
2090171435,Protective-serv,State-gov,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,254,588.20,1.9844,4.595313,2.046630859375,40.37816240234377,128,45,NULL
2094791949,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,44,154.26,2.0952,7.345714,3.800453514739229,69.68612925170068,21,30,NULL
2095539502,Unknown,Unknown,HS-grad,9,Widowed,Other-relative,White,United-States,57,163.45,3.0000,8.602632,5.789473684210526,113.50012465373962,19,65,NULL
2097803268,Adm-clerical,State-gov,Some-college,10,Divorced,Unmarried,White,United-States,271,631.69,4.2344,9.870156,13.491943359375002,93.53254528808593,64,47,NULL
2097808126,Other-service,Private,Some-college,10,Never-married,Own-child,Black,United-States,554,980.73,6.8395,12.107778,995.9618960524308,276.6270098765432,81,25,NULL
2099861322,Farming-fishing,Private,HS-grad,9,Divorced,Not-in-family,Black,United-States,90,228.95,2.0000,5.087778,3.4222222222222216,23.16040395061729,45,43,Wholesaler
2101906460,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,67,226.71,3.0455,10.305000,10.58884297520661,86.78695227272728,22,37,NULL
2101920287,Prof-specialty,Self-emp-not-inc,Some-college,10,Never-married,Own-child,White,United-States,972,1757.05,2.8757,5.198373,30.872133328664955,26.906213032631918,338,20,Wholesaler
2102396126,Exec-managerial,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,1924,5980.50,4.2379,13.172907,11.172485396572801,152.32880740553875,454,64,NULL
2104192455,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,United-States,1,3.75,1.0000,3.750000,0,0,1,19,NULL
2109251901,Machine-op-inspct,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,398,1029.73,3.7905,9.806952,6.622766439909296,59.986053569161044,105,36,NULL
2113128992,Priv-house-serv,Private,9th,5,Never-married,Not-in-family,Black,United-States,184,830.00,4.0889,18.444444,9.636543209876544,537.0190913580248,45,62,NULL
2113747216,Prof-specialty,Private,Assoc-acdm,12,Never-married,Not-in-family,White,United-States,2003,3475.05,3.2622,5.659691,374.0631651264205,91.75954045798895,614,30,NULL
2115347078,Prof-specialty,Private,HS-grad,9,Never-married,Own-child,White,United-States,23,143.65,2.5556,15.961111,2.0246913580246915,191.14654320987654,9,19,NULL
2115842891,Unknown,Unknown,Some-college,10,Widowed,Unmarried,White,United-States,211,538.33,1.5985,4.078258,1.6645431588613404,15.245473479109275,132,64,Wholesaler
2116067881,Other-service,Private,11th,7,Married-civ-spouse,Husband,Black,United-States,100,204.68,1.6667,3.411333,26.22222222222223,82.43941822222217,60,44,NULL
2116668767,Tech-support,Local-gov,HS-grad,9,Divorced,Unmarried,White,United-States,779,1693.71,3.3149,7.207277,90.78594839293793,88.19919428519697,235,26,NULL
2116747603,Other-service,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,43,85.27,2.5294,5.015882,2.719723183391004,29.992353633218,17,43,NULL
2117208453,Transport-moving,Self-emp-not-inc,HS-grad,9,Divorced,Not-in-family,White,United-States,326,512.23,11.6429,18.293929,1938.5153061224487,2328.421173852041,28,52,NULL
2119613870,Craft-repair,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,111,318.50,2.7073,7.768293,3.963117192147532,70.70035074360499,41,41,NULL
2123991346,Adm-clerical,Private,HS-grad,9,Divorced,Unmarried,White,United-States,160,223.36,16.0000,22.336000,1855.3999999999996,4031.887904,10,27,NULL
2127174143,Sales,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,2310,5729.16,4.7925,11.886224,32.49222637351285,141.88714839792704,482,24,Wholesaler
2131599073,Craft-repair,Federal-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,765,1549.95,3.3850,6.858186,5.254463936095227,30.56635290351632,226,39,NULL
2132725700,Tech-support,Private,Assoc-voc,11,Married-civ-spouse,Wife,White,United-States,176,957.23,3.4510,18.769216,3.777008842752788,278.6313758554402,51,39,NULL
2132933198,Prof-specialty,Private,Masters,14,Married-civ-spouse,Husband,White,Unknown,194,513.62,4.5116,11.944651,11.552190373174689,66.0891876690103,43,48,NULL
2136768709,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,363,980.45,2.7710,7.484351,3.962822679331043,37.053627632422355,131,40,Wholesaler
2137239688,Adm-clerical,Private,Bachelors,13,Never-married,Not-in-family,Black,United-States,426,873.70,5.3924,11.059494,10.54222079794905,50.251655439833364,79,26,NULL
2140057797,Exec-managerial,Local-gov,Masters,14,Divorced,Not-in-family,White,United-States,3,6.85,1.0000,2.283333,0,3.615555555555556,3,52,NULL
2140363754,Prof-specialty,State-gov,Masters,14,Married-civ-spouse,Husband,White,United-States,1242,3109.05,3.4121,8.541346,63.00600772853513,101.6396149461115,364,35,Wholesaler
2141217245,Exec-managerial,Private,Assoc-voc,11,Never-married,Own-child,White,United-States,18,81.40,3.6000,16.280000,8.24,165.5426,5,22,Personal
2141326904,Tech-support,State-gov,Some-college,10,Never-married,Unmarried,Black,United-States,30,65.54,1.7647,3.855294,1.8269896193771624,40.107460207612455,17,36,NULL
2141345826,Craft-repair,Private,Some-college,10,Married-civ-spouse,Own-child,White,United-States,31,42.51,4.4286,6.072857,10.816326530612246,53.72207755102041,7,25,NULL
2142610228,Other-service,Private,Some-college,10,Never-married,Own-child,White,United-States,44,139.35,2.3158,7.334211,0.7423822714681441,15.94185595567867,19,19,NULL
2142760477,Farming-fishing,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,127,259.34,3.9688,8.104375,10.467773437499996,52.653368359374994,32,42,NULL
2143635624,Machine-op-inspct,State-gov,Bachelors,13,Never-married,Not-in-family,White,United-States,75,186.49,4.6875,11.655625,13.58984375,195.412412109375,16,24,NULL
2144033412,Exec-managerial,Private,Masters,14,Married-civ-spouse,Husband,White,United-States,144,323.43,3.6923,8.293077,4.777120315581854,22.720257199211044,39,43,NULL
2145528814,Tech-support,Private,Bachelors,13,Married-civ-spouse,Wife,White,United-States,62,184.45,2.9524,8.783333,6.616780045351474,52.49055555555556,21,33,NULL
2149233799,Exec-managerial,Private,Masters,14,Married-civ-spouse,Wife,White,United-States,45,104.64,3.4615,8.049231,8.556213017751478,58.561930177514796,13,45,NULL
2151455470,Exec-managerial,Local-gov,Masters,14,Married-civ-spouse,Husband,White,United-States,1450,3488.46,8.8415,21.271098,512.9382807852469,1538.488450014872,164,55,NULL
2152876970,Other-service,Private,11th,7,Never-married,Own-child,Black,United-States,83,144.39,5.5333,9.626000,9.315555555555555,52.49590399999999,15,17,NULL
2153572437,Exec-managerial,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,United-States,44,68.44,2.7500,4.277500,1.0625000000000002,7.92488125,16,59,Wholesaler
2154312354,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,-12,-35.40,-12.0000,-35.400000,0,0,1,72,NULL
2155742714,Other-service,Private,Some-college,10,Never-married,Not-in-family,White,United-States,438,693.09,2.2577,3.572629,2.8304814539270913,15.928424532362634,194,25,Wholesaler
2156634738,Tech-support,Local-gov,Assoc-voc,11,Never-married,Not-in-family,White,United-States,126,156.84,2.1000,2.614000,2.956666666666668,5.724147333333333,60,45,NULL
2159024911,Adm-clerical,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,634,1764.61,7.3721,20.518721,457.37317468902114,933.2256576663065,86,39,NULL
2159783525,Exec-managerial,Private,Some-college,10,Divorced,Own-child,Black,United-States,752,1712.89,3.1730,7.227384,5.096654738378821,52.61697712261213,237,39,Wholesaler
2160855084,Exec-managerial,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,64,108.46,2.7826,4.715652,2.6918714555765595,15.95707674858223,23,35,NULL
2161053282,Exec-managerial,Federal-gov,Some-college,10,Never-married,Not-in-family,White,United-States,20,54.80,5.0000,13.700000,16,91.6875,4,33,NULL
